UNKNOWN
version=1
nRows=1501
nColumns=3
inDegrees=no
endheader
time	time	ground_force_vy
    654.00000000	      1.09000000	    641.54558010
    655.00000000	      1.09170000	    642.73884530
    656.00000000	      1.09330000	    644.00183600
    657.00000000	      1.09500000	    645.32727160
    658.00000000	      1.09670000	    646.70753170
    659.00000000	      1.09830000	    648.13502190
    660.00000000	      1.10000000	    649.60248660
    661.00000000	      1.10170000	    651.10329560
    662.00000000	      1.10330000	    652.63172790
    663.00000000	      1.10500000	    654.18309180
    664.00000000	      1.10670000	    655.75386880
    665.00000000	      1.10830000	    657.34169050
    666.00000000	      1.11000000	    658.94527210
    667.00000000	      1.11170000	    660.56424950
    668.00000000	      1.11330000	    662.19899290
    669.00000000	      1.11500000	    663.85036780
    670.00000000	      1.11670000	    665.51944110
    671.00000000	      1.11830000	    667.20725430
    672.00000000	      1.12000000	    668.91450670
    673.00000000	      1.12170000	    670.64134180
    674.00000000	      1.12330000	    672.38714970
    675.00000000	      1.12500000	    674.15049570
    676.00000000	      1.12670000	    675.92908120
    677.00000000	      1.12830000	    677.71978770
    678.00000000	      1.13000000	    679.51883340
    679.00000000	      1.13170000	    681.32186360
    680.00000000	      1.13330000	    683.12426310
    681.00000000	      1.13500000	    684.92134250
    682.00000000	      1.13670000	    686.70867250
    683.00000000	      1.13830000	    688.48231640
    684.00000000	      1.14000000	    690.23911180
    685.00000000	      1.14170000	    691.97682250
    686.00000000	      1.14330000	    693.69427980
    687.00000000	      1.14500000	    695.39146810
    688.00000000	      1.14670000	    697.06946690
    689.00000000	      1.14830000	    698.73046840
    690.00000000	      1.15000000	    700.37760970
    691.00000000	      1.15170000	    702.01477190
    692.00000000	      1.15330000	    703.64637470
    693.00000000	      1.15500000	    705.27712130
    694.00000000	      1.15670000	    706.91170180
    695.00000000	      1.15830000	    708.55460770
    696.00000000	      1.16000000	    710.20993490
    697.00000000	      1.16170000	    711.88114100
    698.00000000	      1.16330000	    713.57095680
    699.00000000	      1.16500000	    715.28125790
    700.00000000	      1.16670000	    717.01298460
    701.00000000	      1.16830000	    718.76616130
    702.00000000	      1.17000000	    720.53995710
    703.00000000	      1.17170000	    722.33272010
    704.00000000	      1.17330000	    724.14206660
    705.00000000	      1.17500000	    725.96500840
    706.00000000	      1.17670000	    727.79795190
    707.00000000	      1.17830000	    729.63686520
    708.00000000	      1.18000000	    731.47737750
    709.00000000	      1.18170000	    733.31481390
    710.00000000	      1.18330000	    735.14431090
    711.00000000	      1.18500000	    736.96089070
    712.00000000	      1.18670000	    738.75948910
    713.00000000	      1.18830000	    740.53502010
    714.00000000	      1.19000000	    742.28249040
    715.00000000	      1.19170000	    743.99700270
    716.00000000	      1.19330000	    745.67388440
    717.00000000	      1.19500000	    747.30877400
    718.00000000	      1.19670000	    748.89769430
    719.00000000	      1.19830000	    750.43713760
    720.00000000	      1.20000000	    751.92414370
    721.00000000	      1.20170000	    753.35636020
    722.00000000	      1.20330000	    754.73201700
    723.00000000	      1.20500000	    756.04999380
    724.00000000	      1.20670000	    757.30974630
    725.00000000	      1.20830000	    758.51122560
    726.00000000	      1.21000000	    759.65476340
    727.00000000	      1.21170000	    760.74088120
    728.00000000	      1.21330000	    761.77006980
    729.00000000	      1.21500000	    762.74258100
    730.00000000	      1.21670000	    763.65823410
    731.00000000	      1.21830000	    764.51611280
    732.00000000	      1.22000000	    765.31445000
    733.00000000	      1.22170000	    766.05039820
    734.00000000	      1.22330000	    766.71990480
    735.00000000	      1.22500000	    767.31767750
    736.00000000	      1.22670000	    767.83718920
    737.00000000	      1.22830000	    768.27074890
    738.00000000	      1.23000000	    768.60968220
    739.00000000	      1.23170000	    768.84455260
    740.00000000	      1.23330000	    768.96535920
    741.00000000	      1.23500000	    768.96190690
    742.00000000	      1.23670000	    768.82411520
    743.00000000	      1.23830000	    768.54231410
    744.00000000	      1.24000000	    768.10758820
    745.00000000	      1.24170000	    767.51207090
    746.00000000	      1.24330000	    766.74910550
    747.00000000	      1.24500000	    765.81339670
    748.00000000	      1.24670000	    764.70113610
    749.00000000	      1.24830000	    763.40991350
    750.00000000	      1.25000000	    761.93868150
    751.00000000	      1.25170000	    760.28758550
    752.00000000	      1.25330000	    758.45768360
    753.00000000	      1.25500000	    756.45062760
    754.00000000	      1.25670000	    754.26831070
    755.00000000	      1.25830000	    751.91245780
    756.00000000	      1.26000000	    749.38422000
    757.00000000	      1.26170000	    746.68385520
    758.00000000	      1.26330000	    743.81028510
    759.00000000	      1.26500000	    740.76080470
    760.00000000	      1.26670000	    737.53085530
    761.00000000	      1.26830000	    734.11380420
    762.00000000	      1.27000000	    730.50089020
    763.00000000	      1.27170000	    726.68127350
    764.00000000	      1.27330000	    722.64215500
    765.00000000	      1.27500000	    718.36899300
    766.00000000	      1.27670000	    713.84587770
    767.00000000	      1.27830000	    709.05592270
    768.00000000	      1.28000000	    703.98178000
    769.00000000	      1.28170000	    698.60621150
    770.00000000	      1.28330000	    692.91268920
    771.00000000	      1.28500000	    686.88603270
    772.00000000	      1.28670000	    680.51300020
    773.00000000	      1.28830000	    673.78291630
    774.00000000	      1.29000000	    666.68814070
    775.00000000	      1.29170000	    659.22451410
    776.00000000	      1.29330000	    651.39168930
    777.00000000	      1.29500000	    643.19333940
    778.00000000	      1.29670000	    634.63725340
    779.00000000	      1.29830000	    625.73528450
    780.00000000	      1.30000000	    616.50316090
    781.00000000	      1.30170000	    606.96012420
    782.00000000	      1.30330000	    597.12853550
    783.00000000	      1.30500000	    587.03328080
    784.00000000	      1.30670000	    576.70116420
    785.00000000	      1.30830000	    566.16023480
    786.00000000	      1.31000000	    555.43906420
    787.00000000	      1.31170000	    544.56602770
    788.00000000	      1.31330000	    533.56859800
    789.00000000	      1.31500000	    522.47272040
    790.00000000	      1.31670000	    511.30220550
    791.00000000	      1.31830000	    500.07832670
    792.00000000	      1.32000000	    488.81942410
    793.00000000	      1.32170000	    477.54068130
    794.00000000	      1.32330000	    466.25406050
    795.00000000	      1.32500000	    454.96830110
    796.00000000	      1.32670000	    443.68911680
    797.00000000	      1.32830000	    432.41947910
    798.00000000	      1.33000000	    421.16007170
    799.00000000	      1.33170000	    409.90974230
    800.00000000	      1.33330000	    398.66613080
    801.00000000	      1.33500000	    387.42623380
    802.00000000	      1.33670000	    376.18703580
    803.00000000	      1.33830000	    364.94614160
    804.00000000	      1.34000000	    353.70233870
    805.00000000	      1.34170000	    342.45614210
    806.00000000	      1.34330000	    331.21019180
    807.00000000	      1.34500000	    319.96957690
    808.00000000	      1.34670000	    308.74198410
    809.00000000	      1.34830000	    297.53777380
    810.00000000	      1.35000000	    286.36988560
    811.00000000	      1.35170000	    275.25362050
    812.00000000	      1.35330000	    264.20632360
    813.00000000	      1.35500000	    253.24693930
    814.00000000	      1.35670000	    242.39549890
    815.00000000	      1.35830000	    231.67253340
    816.00000000	      1.36000000	    221.09853310
    817.00000000	      1.36170000	    210.69335950
    818.00000000	      1.36330000	    200.47570790
    819.00000000	      1.36500000	    190.46268590
    820.00000000	      1.36670000	    180.66943990
    821.00000000	      1.36830000	    171.10890220
    822.00000000	      1.37000000	    161.79163630
    823.00000000	      1.37170000	    152.72585730
    824.00000000	      1.37330000	    143.91747180
    825.00000000	      1.37500000	    135.37035190
    826.00000000	      1.37670000	    127.08662620
    827.00000000	      1.37830000	    119.06703700
    828.00000000	      1.38000000	    111.31136020
    829.00000000	      1.38170000	    103.81879210
    830.00000000	      1.38330000	     96.58838628
    831.00000000	      1.38500000	     89.61936077
    832.00000000	      1.38670000	     82.91148495
    833.00000000	      1.38830000	     76.46523984
    834.00000000	      1.39000000	     70.28198980
    835.00000000	      1.39170000	     64.36402980
    836.00000000	      1.39330000	     58.71446902
    837.00000000	      1.39500000	     53.33711754
    838.00000000	      1.39670000	     48.23622301
    839.00000000	      1.39830000	     43.41621310
    840.00000000	      1.40000000	     38.88129249
    841.00000000	      1.40170000	     34.63514296
    842.00000000	      1.40330000	     30.68046442
    843.00000000	      1.40500000	     27.01863059
    844.00000000	      1.40670000	     23.64938865
    845.00000000	      1.40830000	     20.57053018
    846.00000000	      1.41000000	     17.77775059
    847.00000000	      1.41170000	     15.26447114
    848.00000000	      1.41330000	     13.02185211
    849.00000000	      1.41500000	     11.03876115
    850.00000000	      1.41670000	      9.30196063
    851.00000000	      1.41830000	      7.79627715
    852.00000000	      1.42000000	      6.50492154
    853.00000000	      1.42170000	      5.40984811
    854.00000000	      1.42330000	      4.49211009
    855.00000000	      1.42500000	      3.73232905
    856.00000000	      1.42670000	      3.11106594
    857.00000000	      1.42830000	      2.60927071
    858.00000000	      1.43000000	      0.00000000
    859.00000000	      1.43170000	      0.00000000
    860.00000000	      1.43330000	      0.00000000
    861.00000000	      1.43500000	      0.00000000
    862.00000000	      1.43670000	      0.00000000
    863.00000000	      1.43830000	      0.00000000
    864.00000000	      1.44000000	      0.00000000
    865.00000000	      1.44170000	      0.00000000
    866.00000000	      1.44330000	      0.00000000
    867.00000000	      1.44500000	      0.00000000
    868.00000000	      1.44670000	      0.00000000
    869.00000000	      1.44830000	      0.00000000
    870.00000000	      1.45000000	      0.00000000
    871.00000000	      1.45170000	      0.00000000
    872.00000000	      1.45330000	      0.00000000
    873.00000000	      1.45500000	      0.00000000
    874.00000000	      1.45670000	      0.00000000
    875.00000000	      1.45830000	      0.00000000
    876.00000000	      1.46000000	      0.00000000
    877.00000000	      1.46170000	      0.00000000
    878.00000000	      1.46330000	      0.00000000
    879.00000000	      1.46500000	      0.00000000
    880.00000000	      1.46670000	      0.00000000
    881.00000000	      1.46830000	      0.00000000
    882.00000000	      1.47000000	      0.00000000
    883.00000000	      1.47170000	      0.00000000
    884.00000000	      1.47330000	      0.00000000
    885.00000000	      1.47500000	      0.00000000
    886.00000000	      1.47670000	      0.00000000
    887.00000000	      1.47830000	      0.00000000
    888.00000000	      1.48000000	      0.00000000
    889.00000000	      1.48170000	      0.00000000
    890.00000000	      1.48330000	      0.00000000
    891.00000000	      1.48500000	      0.00000000
    892.00000000	      1.48670000	      0.00000000
    893.00000000	      1.48830000	      0.00000000
    894.00000000	      1.49000000	      0.00000000
    895.00000000	      1.49170000	      0.00000000
    896.00000000	      1.49330000	      0.00000000
    897.00000000	      1.49500000	      0.00000000
    898.00000000	      1.49670000	      0.00000000
    899.00000000	      1.49830000	      0.00000000
    900.00000000	      1.50000000	      0.00000000
    901.00000000	      1.50170000	      0.00000000
    902.00000000	      1.50330000	      0.00000000
    903.00000000	      1.50500000	      0.00000000
    904.00000000	      1.50670000	      0.00000000
    905.00000000	      1.50830000	      0.00000000
    906.00000000	      1.51000000	      0.00000000
    907.00000000	      1.51170000	      0.00000000
    908.00000000	      1.51330000	      0.00000000
    909.00000000	      1.51500000	      0.00000000
    910.00000000	      1.51670000	      0.00000000
    911.00000000	      1.51830000	      0.00000000
    912.00000000	      1.52000000	      0.00000000
    913.00000000	      1.52170000	      0.00000000
    914.00000000	      1.52330000	      0.00000000
    915.00000000	      1.52500000	      0.00000000
    916.00000000	      1.52670000	      0.00000000
    917.00000000	      1.52830000	      0.00000000
    918.00000000	      1.53000000	      0.00000000
    919.00000000	      1.53170000	      0.00000000
    920.00000000	      1.53330000	      0.00000000
    921.00000000	      1.53500000	      0.00000000
    922.00000000	      1.53670000	      0.00000000
    923.00000000	      1.53830000	      0.00000000
    924.00000000	      1.54000000	      0.00000000
    925.00000000	      1.54170000	      0.00000000
    926.00000000	      1.54330000	      0.00000000
    927.00000000	      1.54500000	      0.00000000
    928.00000000	      1.54670000	      0.00000000
    929.00000000	      1.54830000	      0.00000000
    930.00000000	      1.55000000	      0.00000000
    931.00000000	      1.55170000	      0.00000000
    932.00000000	      1.55330000	      0.00000000
    933.00000000	      1.55500000	      0.00000000
    934.00000000	      1.55670000	      0.00000000
    935.00000000	      1.55830000	      0.00000000
    936.00000000	      1.56000000	      0.00000000
    937.00000000	      1.56170000	      0.00000000
    938.00000000	      1.56330000	      0.00000000
    939.00000000	      1.56500000	      0.00000000
    940.00000000	      1.56670000	      0.00000000
    941.00000000	      1.56830000	      0.00000000
    942.00000000	      1.57000000	      0.00000000
    943.00000000	      1.57170000	      0.00000000
    944.00000000	      1.57330000	      0.00000000
    945.00000000	      1.57500000	      0.00000000
    946.00000000	      1.57670000	      0.00000000
    947.00000000	      1.57830000	      0.00000000
    948.00000000	      1.58000000	      0.00000000
    949.00000000	      1.58170000	      0.00000000
    950.00000000	      1.58330000	      0.00000000
    951.00000000	      1.58500000	      0.00000000
    952.00000000	      1.58670000	      0.00000000
    953.00000000	      1.58830000	      0.00000000
    954.00000000	      1.59000000	      0.00000000
    955.00000000	      1.59170000	      0.00000000
    956.00000000	      1.59330000	      0.00000000
    957.00000000	      1.59500000	      0.00000000
    958.00000000	      1.59670000	      0.00000000
    959.00000000	      1.59830000	      0.00000000
    960.00000000	      1.60000000	      0.00000000
    961.00000000	      1.60170000	      0.00000000
    962.00000000	      1.60330000	      0.00000000
    963.00000000	      1.60500000	      0.00000000
    964.00000000	      1.60670000	      0.00000000
    965.00000000	      1.60830000	      0.00000000
    966.00000000	      1.61000000	      0.00000000
    967.00000000	      1.61170000	      0.00000000
    968.00000000	      1.61330000	      0.00000000
    969.00000000	      1.61500000	      0.00000000
    970.00000000	      1.61670000	      0.00000000
    971.00000000	      1.61830000	      0.00000000
    972.00000000	      1.62000000	      0.00000000
    973.00000000	      1.62170000	      0.00000000
    974.00000000	      1.62330000	      0.00000000
    975.00000000	      1.62500000	      0.00000000
    976.00000000	      1.62670000	      0.00000000
    977.00000000	      1.62830000	      0.00000000
    978.00000000	      1.63000000	      0.00000000
    979.00000000	      1.63170000	      0.00000000
    980.00000000	      1.63330000	      0.00000000
    981.00000000	      1.63500000	      0.00000000
    982.00000000	      1.63670000	      0.00000000
    983.00000000	      1.63830000	      0.00000000
    984.00000000	      1.64000000	      0.00000000
    985.00000000	      1.64170000	      0.00000000
    986.00000000	      1.64330000	      0.00000000
    987.00000000	      1.64500000	      0.00000000
    988.00000000	      1.64670000	      0.00000000
    989.00000000	      1.64830000	      0.00000000
    990.00000000	      1.65000000	      0.00000000
    991.00000000	      1.65170000	      0.00000000
    992.00000000	      1.65330000	      0.00000000
    993.00000000	      1.65500000	      0.00000000
    994.00000000	      1.65670000	      0.00000000
    995.00000000	      1.65830000	      0.00000000
    996.00000000	      1.66000000	      0.00000000
    997.00000000	      1.66170000	      0.00000000
    998.00000000	      1.66330000	      0.00000000
    999.00000000	      1.66500000	      0.00000000
   1000.00000000	      1.66670000	      0.00000000
   1001.00000000	      1.66830000	      0.00000000
   1002.00000000	      1.67000000	      0.00000000
   1003.00000000	      1.67170000	      0.00000000
   1004.00000000	      1.67330000	      0.00000000
   1005.00000000	      1.67500000	      0.00000000
   1006.00000000	      1.67670000	      0.00000000
   1007.00000000	      1.67830000	      0.00000000
   1008.00000000	      1.68000000	      0.00000000
   1009.00000000	      1.68170000	      0.00000000
   1010.00000000	      1.68330000	      0.00000000
   1011.00000000	      1.68500000	      0.00000000
   1012.00000000	      1.68670000	      0.00000000
   1013.00000000	      1.68830000	      0.00000000
   1014.00000000	      1.69000000	      0.00000000
   1015.00000000	      1.69170000	      0.00000000
   1016.00000000	      1.69330000	      0.00000000
   1017.00000000	      1.69500000	      0.00000000
   1018.00000000	      1.69670000	      0.00000000
   1019.00000000	      1.69830000	      0.00000000
   1020.00000000	      1.70000000	      0.00000000
   1021.00000000	      1.70170000	      0.00000000
   1022.00000000	      1.70330000	      0.00000000
   1023.00000000	      1.70500000	      0.00000000
   1024.00000000	      1.70670000	      0.00000000
   1025.00000000	      1.70830000	      0.00000000
   1026.00000000	      1.71000000	      0.00000000
   1027.00000000	      1.71170000	      0.00000000
   1028.00000000	      1.71330000	      0.00000000
   1029.00000000	      1.71500000	      0.00000000
   1030.00000000	      1.71670000	      0.00000000
   1031.00000000	      1.71830000	      0.00000000
   1032.00000000	      1.72000000	      0.00000000
   1033.00000000	      1.72170000	      0.00000000
   1034.00000000	      1.72330000	      0.00000000
   1035.00000000	      1.72500000	      0.00000000
   1036.00000000	      1.72670000	      0.00000000
   1037.00000000	      1.72830000	      0.00000000
   1038.00000000	      1.73000000	      0.00000000
   1039.00000000	      1.73170000	      0.00000000
   1040.00000000	      1.73330000	      0.00000000
   1041.00000000	      1.73500000	      0.00000000
   1042.00000000	      1.73670000	      0.00000000
   1043.00000000	      1.73830000	      0.00000000
   1044.00000000	      1.74000000	      0.00000000
   1045.00000000	      1.74170000	      0.00000000
   1046.00000000	      1.74330000	      0.00000000
   1047.00000000	      1.74500000	      0.00000000
   1048.00000000	      1.74670000	      0.00000000
   1049.00000000	      1.74830000	      0.00000000
   1050.00000000	      1.75000000	      0.00000000
   1051.00000000	      1.75170000	      0.00000000
   1052.00000000	      1.75330000	      0.00000000
   1053.00000000	      1.75500000	      0.00000000
   1054.00000000	      1.75670000	      0.00000000
   1055.00000000	      1.75830000	      0.00000000
   1056.00000000	      1.76000000	      0.00000000
   1057.00000000	      1.76170000	      0.00000000
   1058.00000000	      1.76330000	      0.00000000
   1059.00000000	      1.76500000	      0.00000000
   1060.00000000	      1.76670000	      0.00000000
   1061.00000000	      1.76830000	      0.00000000
   1062.00000000	      1.77000000	      0.00000000
   1063.00000000	      1.77170000	      0.00000000
   1064.00000000	      1.77330000	      0.00000000
   1065.00000000	      1.77500000	      0.00000000
   1066.00000000	      1.77670000	      0.00000000
   1067.00000000	      1.77830000	      0.00000000
   1068.00000000	      1.78000000	      0.00000000
   1069.00000000	      1.78170000	      0.00000000
   1070.00000000	      1.78330000	      0.00000000
   1071.00000000	      1.78500000	      0.00000000
   1072.00000000	      1.78670000	      0.00000000
   1073.00000000	      1.78830000	      0.00000000
   1074.00000000	      1.79000000	      0.00000000
   1075.00000000	      1.79170000	      0.00000000
   1076.00000000	      1.79330000	      0.00000000
   1077.00000000	      1.79500000	      0.00000000
   1078.00000000	      1.79670000	      0.00000000
   1079.00000000	      1.79830000	      0.00000000
   1080.00000000	      1.80000000	      0.00000000
   1081.00000000	      1.80170000	      0.00000000
   1082.00000000	      1.80330000	      0.00000000
   1083.00000000	      1.80500000	      0.00000000
   1084.00000000	      1.80670000	      0.00000000
   1085.00000000	      1.80830000	      0.00000000
   1086.00000000	      1.81000000	      0.00000000
   1087.00000000	      1.81170000	      0.00000000
   1088.00000000	      1.81330000	      0.00000000
   1089.00000000	      1.81500000	      0.00000000
   1090.00000000	      1.81670000	      0.00000000
   1091.00000000	      1.81830000	      0.00000000
   1092.00000000	      1.82000000	      0.00000000
   1093.00000000	      1.82170000	      0.00000000
   1094.00000000	      1.82330000	      0.00000000
   1095.00000000	      1.82500000	      0.00000000
   1096.00000000	      1.82670000	      0.00000000
   1097.00000000	      1.82830000	      0.00000000
   1098.00000000	      1.83000000	      2.00520835
   1099.00000000	      1.83170000	      2.36396876
   1100.00000000	      1.83330000	      2.79270591
   1101.00000000	      1.83500000	      3.30859708
   1102.00000000	      1.83670000	      3.93177881
   1103.00000000	      1.83830000	      4.68530869
   1104.00000000	      1.84000000	      5.59509746
   1105.00000000	      1.84170000	      6.68965279
   1106.00000000	      1.84330000	      7.99966809
   1107.00000000	      1.84500000	      9.55747275
   1108.00000000	      1.84670000	     11.39628270
   1109.00000000	      1.84830000	     13.54935118
   1110.00000000	      1.85000000	     16.04895311
   1111.00000000	      1.85170000	     18.92540584
   1112.00000000	      1.85330000	     22.20583963
   1113.00000000	      1.85500000	     25.91315871
   1114.00000000	      1.85670000	     30.06495860
   1115.00000000	      1.85830000	     34.67249119
   1116.00000000	      1.86000000	     39.73992510
   1117.00000000	      1.86170000	     45.26370367
   1118.00000000	      1.86330000	     51.23225871
   1119.00000000	      1.86500000	     57.62590570
   1120.00000000	      1.86670000	     64.41711208
   1121.00000000	      1.86830000	     71.57098496
   1122.00000000	      1.87000000	     79.04608709
   1123.00000000	      1.87170000	     86.79550699
   1124.00000000	      1.87330000	     94.76812384
   1125.00000000	      1.87500000	    102.91009930
   1126.00000000	      1.87670000	    111.16639110
   1127.00000000	      1.87830000	    119.48237370
   1128.00000000	      1.88000000	    127.80535400
   1129.00000000	      1.88170000	    136.08606500
   1130.00000000	      1.88330000	    144.27994670
   1131.00000000	      1.88500000	    152.34827960
   1132.00000000	      1.88670000	    160.25907230
   1133.00000000	      1.88830000	    167.98762450
   1134.00000000	      1.89000000	    175.51684380
   1135.00000000	      1.89170000	    182.83725070
   1136.00000000	      1.89330000	    189.94676650
   1137.00000000	      1.89500000	    196.85019970
   1138.00000000	      1.89670000	    203.55863790
   1139.00000000	      1.89830000	    210.08859500
   1140.00000000	      1.90000000	    216.46105100
   1141.00000000	      1.90170000	    222.70049610
   1142.00000000	      1.90330000	    228.83384440
   1143.00000000	      1.90500000	    234.88950920
   1144.00000000	      1.90670000	    240.89645080
   1145.00000000	      1.90830000	    246.88340510
   1146.00000000	      1.91000000	    252.87819750
   1147.00000000	      1.91170000	    258.90719270
   1148.00000000	      1.91330000	    264.99488620
   1149.00000000	      1.91500000	    271.16363850
   1150.00000000	      1.91670000	    277.43352820
   1151.00000000	      1.91830000	    283.82231780
   1152.00000000	      1.92000000	    290.34554470
   1153.00000000	      1.92170000	    297.01663500
   1154.00000000	      1.92330000	    303.84712600
   1155.00000000	      1.92500000	    310.84683330
   1156.00000000	      1.92670000	    318.02408090
   1157.00000000	      1.92830000	    325.38590670
   1158.00000000	      1.93000000	    332.93824510
   1159.00000000	      1.93170000	    340.68613610
   1160.00000000	      1.93330000	    348.63383160
   1161.00000000	      1.93500000	    356.78492210
   1162.00000000	      1.93670000	    365.14231320
   1163.00000000	      1.93830000	    373.70832540
   1164.00000000	      1.94000000	    382.48460750
   1165.00000000	      1.94170000	    391.47213930
   1166.00000000	      1.94330000	    400.67121490
   1167.00000000	      1.94500000	    410.08128970
   1168.00000000	      1.94670000	    419.70094270
   1169.00000000	      1.94830000	    429.52766910
   1170.00000000	      1.95000000	    439.55776530
   1171.00000000	      1.95170000	    449.78613810
   1172.00000000	      1.95330000	    460.20613450
   1173.00000000	      1.95500000	    470.80934280
   1174.00000000	      1.95670000	    481.58540580
   1175.00000000	      1.95830000	    492.52182510
   1176.00000000	      1.96000000	    503.60375470
   1177.00000000	      1.96170000	    514.81384030
   1178.00000000	      1.96330000	    526.13209010
   1179.00000000	      1.96500000	    537.53582990
   1180.00000000	      1.96670000	    548.99971070
   1181.00000000	      1.96830000	    560.49581100
   1182.00000000	      1.97000000	    571.99380270
   1183.00000000	      1.97170000	    583.46121180
   1184.00000000	      1.97330000	    594.86379150
   1185.00000000	      1.97500000	    606.16599670
   1186.00000000	      1.97670000	    617.33155340
   1187.00000000	      1.97830000	    628.32406020
   1188.00000000	      1.98000000	    639.10767730
   1189.00000000	      1.98170000	    649.64773590
   1190.00000000	      1.98330000	    659.91142960
   1191.00000000	      1.98500000	    669.86840460
   1192.00000000	      1.98670000	    679.49130740
   1193.00000000	      1.98830000	    688.75628000
   1194.00000000	      1.99000000	    697.64328140
   1195.00000000	      1.99170000	    706.13635170
   1196.00000000	      1.99330000	    714.22365510
   1197.00000000	      1.99500000	    721.89746500
   1198.00000000	      1.99670000	    729.15400430
   1199.00000000	      1.99830000	    735.99319280
   1200.00000000	      2.00000000	    742.41834380
   1201.00000000	      2.00170000	    748.43577120
   1202.00000000	      2.00330000	    754.05437930
   1203.00000000	      2.00500000	    759.28520600
   1204.00000000	      2.00670000	    764.14101090
   1205.00000000	      2.00830000	    768.63585380
   1206.00000000	      2.01000000	    772.78475240
   1207.00000000	      2.01170000	    776.60338630
   1208.00000000	      2.01330000	    780.10781190
   1209.00000000	      2.01500000	    783.31425080
   1210.00000000	      2.01670000	    786.23885250
   1211.00000000	      2.01830000	    788.89750280
   1212.00000000	      2.02000000	    791.30561790
   1213.00000000	      2.02170000	    793.47802050
   1214.00000000	      2.02330000	    795.42871750
   1215.00000000	      2.02500000	    797.17072450
   1216.00000000	      2.02670000	    798.71587690
   1217.00000000	      2.02830000	    800.07452720
   1218.00000000	      2.03000000	    801.25538240
   1219.00000000	      2.03170000	    802.26529170
   1220.00000000	      2.03330000	    803.10910120
   1221.00000000	      2.03500000	    803.78955370
   1222.00000000	      2.03670000	    804.30728430
   1223.00000000	      2.03830000	    804.66082460
   1224.00000000	      2.04000000	    804.84673100
   1225.00000000	      2.04170000	    804.85979700
   1226.00000000	      2.04330000	    804.69328630
   1227.00000000	      2.04500000	    804.33932560
   1228.00000000	      2.04670000	    803.78933910
   1229.00000000	      2.04830000	    803.03445610
   1230.00000000	      2.05000000	    802.06597270
   1231.00000000	      2.05170000	    800.87576030
   1232.00000000	      2.05330000	    799.45663510
   1233.00000000	      2.05500000	    797.80270530
   1234.00000000	      2.05670000	    795.90967840
   1235.00000000	      2.05830000	    793.77504430
   1236.00000000	      2.06000000	    791.39819230
   1237.00000000	      2.06170000	    788.78044820
   1238.00000000	      2.06330000	    785.92503960
   1239.00000000	      2.06500000	    782.83698560
   1240.00000000	      2.06670000	    779.52302080
   1241.00000000	      2.06830000	    775.99144000
   1242.00000000	      2.07000000	    772.25197290
   1243.00000000	      2.07170000	    768.31563700
   1244.00000000	      2.07330000	    764.19457990
   1245.00000000	      2.07500000	    759.90195020
   1246.00000000	      2.07670000	    755.45178700
   1247.00000000	      2.07830000	    750.85896760
   1248.00000000	      2.08000000	    746.13910400
   1249.00000000	      2.08170000	    741.30849540
   1250.00000000	      2.08330000	    736.38403270
   1251.00000000	      2.08500000	    731.38303360
   1252.00000000	      2.08670000	    726.32312330
   1253.00000000	      2.08830000	    721.22203540
   1254.00000000	      2.09000000	    716.09741820
   1255.00000000	      2.09170000	    710.96661390
   1256.00000000	      2.09330000	    705.84641860
   1257.00000000	      2.09500000	    700.75282040
   1258.00000000	      2.09670000	    695.70075910
   1259.00000000	      2.09830000	    690.70390860
   1260.00000000	      2.10000000	    685.77447740
   1261.00000000	      2.10170000	    680.92313580
   1262.00000000	      2.10330000	    676.15895980
   1263.00000000	      2.10500000	    671.48946280
   1264.00000000	      2.10670000	    666.92065890
   1265.00000000	      2.10830000	    662.45719450
   1266.00000000	      2.11000000	    658.10252680
   1267.00000000	      2.11170000	    653.85909840
   1268.00000000	      2.11330000	    649.72866140
   1269.00000000	      2.11500000	    645.71244590
   1270.00000000	      2.11670000	    641.81139160
   1271.00000000	      2.11830000	    638.02630480
   1272.00000000	      2.12000000	    634.35794580
   1273.00000000	      2.12170000	    630.80707330
   1274.00000000	      2.12330000	    627.37445210
   1275.00000000	      2.12500000	    624.06078410
   1276.00000000	      2.12670000	    620.86659830
   1277.00000000	      2.12830000	    617.79217730
   1278.00000000	      2.13000000	    614.83731490
   1279.00000000	      2.13170000	    612.00120200
   1280.00000000	      2.13330000	    609.28227750
   1281.00000000	      2.13500000	    606.67811450
   1282.00000000	      2.13670000	    604.18542350
   1283.00000000	      2.13830000	    601.80005400
   1284.00000000	      2.14000000	    599.51707130
   1285.00000000	      2.14170000	    597.33084270
   1286.00000000	      2.14330000	    595.23527240
   1287.00000000	      2.14500000	    593.22395410
   1288.00000000	      2.14670000	    591.29048610
   1289.00000000	      2.14830000	    589.42871410
   1290.00000000	      2.15000000	    587.63298970
   1291.00000000	      2.15170000	    585.89840740
   1292.00000000	      2.15330000	    584.22095650
   1293.00000000	      2.15500000	    582.59767270
   1294.00000000	      2.15670000	    581.02670770
   1295.00000000	      2.15830000	    579.50737740
   1296.00000000	      2.16000000	    578.04011290
   1297.00000000	      2.16170000	    576.62640180
   1298.00000000	      2.16330000	    575.26861910
   1299.00000000	      2.16500000	    573.96983480
   1300.00000000	      2.16670000	    572.73362760
   1301.00000000	      2.16830000	    571.56385040
   1302.00000000	      2.17000000	    570.46444860
